,LAUS Code,State FIPS Code,County FIPS Code,Year,Labor Force,Employed,Unemployed,Unemployment Rate,County Name,State,Employment Rate
1814,CN3503700000000,35,37,2015,"3,293","3,056",237,7.2,Quay County,NM,92.8
1815,CN3503900000000,35,39,2015,"16,709","15,354","1,355",8.1,Rio Arriba County,NM,91.9
1816,CN3504100000000,35,41,2015,"8,095","7,652",443,5.5,Roosevelt County,NM,94.5
1817,CN3504300000000,35,43,2015,"62,492","58,296","4,196",6.7,Sandoval County,NM,93.3
1818,CN3504500000000,35,45,2015,"56,002","52,098","3,904",7,San Juan County,NM,93
1819,CN3504700000000,35,47,2015,"11,166","10,299",867,7.8,San Miguel County,NM,92.2
1820,CN3504900000000,35,49,2015,"73,665","69,678","3,987",5.4,Santa Fe County,NM,94.6
1821,CN3505100000000,35,51,2015,"4,058","3,685",373,9.2,Sierra County,NM,90.8
1822,CN3505300000000,35,53,2015,"6,583","6,080",503,7.6,Socorro County,NM,92.4
1823,CN3505500000000,35,55,2015,"15,020","13,628","1,392",9.3,Taos County,NM,90.7
1824,CN3505700000000,35,57,2015,"5,503","5,000",503,9.1,Torrance County,NM,90.9
1825,CN3505900000000,35,59,2015,"1,905","1,821",84,4.4,Union County,NM,95.6
1826,CN3506100000000,35,61,2015,"29,860","27,613","2,247",7.5,Valencia County,NM,92.5
1827,CN3600100000000,36,1,2015,"158,197","151,269","6,928",4.4,Albany County,NY,95.6
1828,CN3600300000000,36,3,2015,"20,309","18,979","1,330",6.5,Allegany County,NY,93.5
1829,CN3600500000000,36,5,2015,"602,931","556,946","45,985",7.6,Bronx County,NY,92.4
1830,CN3600700000000,36,7,2015,"86,642","81,430","5,212",6,Broome County,NY,94
1831,CN3600900000000,36,9,2015,"35,157","32,929","2,228",6.3,Cattaraugus County,NY,93.7
1832,CN3601100000000,36,11,2015,"37,005","35,015","1,990",5.4,Cayuga County,NY,94.6
1833,CN3601300000000,36,13,2015,"57,502","54,012","3,490",6.1,Chautauqua County,NY,93.9
1834,CN3601500000000,36,15,2015,"37,406","35,195","2,211",5.9,Chemung County,NY,94.1
1835,CN3601700000000,36,17,2015,"23,047","21,780","1,267",5.5,Chenango County,NY,94.5
1836,CN3601900000000,36,19,2015,"35,861","33,758","2,103",5.9,Clinton County,NY,94.1
1837,CN3602100000000,36,21,2015,"31,352","30,094","1,258",4,Columbia County,NY,96
1838,CN3602300000000,36,23,2015,"23,233","21,855","1,378",5.9,Cortland County,NY,94.1
1839,CN3602500000000,36,25,2015,"19,467","18,290","1,177",6,Delaware County,NY,94
1840,CN3602700000000,36,27,2015,"142,997","136,526","6,471",4.5,Dutchess County,NY,95.5
1841,CN3602900000000,36,29,2015,"447,913","423,855","24,058",5.4,Erie County,NY,94.6
1842,CN3603100000000,36,31,2015,"17,283","16,235","1,048",6.1,Essex County,NY,93.9
1843,CN3603300000000,36,33,2015,"19,940","18,632","1,308",6.6,Franklin County,NY,93.4
1844,CN3603500000000,36,35,2015,"23,409","21,892","1,517",6.5,Fulton County,NY,93.5
1845,CN3603700000000,36,37,2015,"30,049","28,549","1,500",5,Genesee County,NY,95
1846,CN3603900000000,36,39,2015,"20,686","19,511","1,175",5.7,Greene County,NY,94.3
1847,CN3604100000000,36,41,2015,"2,430","2,265",165,6.8,Hamilton County,NY,93.2
1848,CN3604300000000,36,43,2015,"28,373","26,590","1,783",6.3,Herkimer County,NY,93.7
1849,CN3604500000000,36,45,2015,"46,451","43,366","3,085",6.6,Jefferson County,NY,93.4
1850,CN3604700000000,36,47,2015,"1,209,375","1,139,369","70,006",5.8,Kings County,NY,94.2
1851,CN3604900000000,36,49,2015,"11,749","10,930",819,7,Lewis County,NY,93
1852,CN3605100000000,36,51,2015,"31,195","29,543","1,652",5.3,Livingston County,NY,94.7
1853,CN3605300000000,36,53,2015,"32,835","30,957","1,878",5.7,Madison County,NY,94.3
1854,CN3605500000000,36,55,2015,"364,827","346,195","18,632",5.1,Monroe County,NY,94.9
1855,CN3605700000000,36,57,2015,"22,235","20,765","1,470",6.6,Montgomery County,NY,93.4
1856,CN3605900000000,36,59,2015,"696,394","666,770","29,624",4.3,Nassau County,NY,95.7
1857,CN3606100000000,36,61,2015,"906,077","862,865","43,212",4.8,New York County,NY,95.2
1858,CN3606300000000,36,63,2015,"100,970","94,705","6,265",6.2,Niagara County,NY,93.8
1859,CN3606500000000,36,65,2015,"101,948","96,471","5,477",5.4,Oneida County,NY,94.6
1860,CN3606700000000,36,67,2015,"222,097","211,070","11,027",5,Onondaga County,NY,95
1861,CN3606900000000,36,69,2015,"54,971","52,355","2,616",4.8,Ontario County,NY,95.2
1862,CN3607100000000,36,71,2015,"177,655","169,318","8,337",4.7,Orange County,NY,95.3
1863,CN3607300000000,36,73,2015,"17,846","16,702","1,144",6.4,Orleans County,NY,93.6
1864,CN3607500000000,36,75,2015,"53,940","50,041","3,899",7.2,Oswego County,NY,92.8
1865,CN3607700000000,36,77,2015,"28,657","27,100","1,557",5.4,Otsego County,NY,94.6
1866,CN3607900000000,36,79,2015,"50,525","48,354","2,171",4.3,Putnam County,NY,95.7
1867,CN3608100000000,36,81,2015,"1,152,142","1,095,485","56,657",4.9,Queens County,NY,95.1
1868,CN3608300000000,36,83,2015,"81,439","77,625","3,814",4.7,Rensselaer County,NY,95.3
1869,CN3608500000000,36,85,2015,"218,528","206,018","12,510",5.7,Richmond County,NY,94.3
1870,CN3608700000000,36,87,2015,"151,923","144,999","6,924",4.6,Rockland County,NY,95.4
1871,CN3608900000000,36,89,2015,"43,825","40,602","3,223",7.4,St. Lawrence County,NY,92.6
1872,CN3609100000000,36,91,2015,"116,670","111,795","4,875",4.2,Saratoga County,NY,95.8
1873,CN3609300000000,36,93,2015,"75,620","72,028","3,592",4.8,Schenectady County,NY,95.2
1874,CN3609500000000,36,95,2015,"14,650","13,793",857,5.8,Schoharie County,NY,94.2
1875,CN3609700000000,36,97,2015,"8,339","7,784",555,6.7,Schuyler County,NY,93.3
1876,CN3609900000000,36,99,2015,"15,699","14,883",816,5.2,Seneca County,NY,94.8
1877,CN3610100000000,36,101,2015,"43,642","40,872","2,770",6.3,Steuben County,NY,93.7
1878,CN3610300000000,36,103,2015,"774,850","738,096","36,754",4.7,Suffolk County,NY,95.3
1879,CN3610500000000,36,105,2015,"33,658","31,826","1,832",5.4,Sullivan County,NY,94.6
1880,CN3610700000000,36,107,2015,"23,346","22,042","1,304",5.6,Tioga County,NY,94.4
1881,CN3610900000000,36,109,2015,"50,336","48,107","2,229",4.4,Tompkins County,NY,95.6
1882,CN3611100000000,36,111,2015,"88,193","83,923","4,270",4.8,Ulster County,NY,95.2
1883,CN3611300000000,36,113,2015,"32,202","30,407","1,795",5.6,Warren County,NY,94.4
1884,CN3611500000000,36,115,2015,"28,605","27,159","1,446",5.1,Washington County,NY,94.9
1885,CN3611700000000,36,117,2015,"44,217","41,844","2,373",5.4,Wayne County,NY,94.6
1886,CN3611900000000,36,119,2015,"477,632","455,780","21,852",4.6,Westchester County,NY,95.4
1887,CN3612100000000,36,121,2015,"18,350","17,307","1,043",5.7,Wyoming County,NY,94.3
1888,CN3612300000000,36,123,2015,"11,722","11,134",588,5,Yates County,NY,95
1889,CN3700100000000,37,1,2015,"77,206","73,126","4,080",5.3,Alamance County,NC,94.7
1890,CN3700300000000,37,3,2015,"17,523","16,671",852,4.9,Alexander County,NC,95.1
1891,CN3700500000000,37,5,2015,"4,462","4,191",271,6.1,Alleghany County,NC,93.9
1892,CN3700700000000,37,7,2015,"10,817","10,119",698,6.5,Anson County,NC,93.5
1893,CN3700900000000,37,9,2015,"12,297","11,566",731,5.9,Ashe County,NC,94.1
1894,CN3701100000000,37,11,2015,"7,524","7,082",442,5.9,Avery County,NC,94.1
1895,CN3701300000000,37,13,2015,"20,094","18,786","1,308",6.5,Beaufort County,NC,93.5
1896,CN3701500000000,37,15,2015,"8,592","7,979",613,7.1,Bertie County,NC,92.9
1897,CN3701700000000,37,17,2015,"14,721","13,563","1,158",7.9,Bladen County,NC,92.1
1898,CN3701900000000,37,19,2015,"48,478","44,982","3,496",7.2,Brunswick County,NC,92.8
1899,CN3702100000000,37,21,2015,"130,295","124,676","5,619",4.3,Buncombe County,NC,95.7
1900,CN3702300000000,37,23,2015,"39,285","37,103","2,182",5.6,Burke County,NC,94.4
1901,CN3702500000000,37,25,2015,"97,511","92,526","4,985",5.1,Cabarrus County,NC,94.9
1902,CN3702700000000,37,27,2015,"35,421","33,234","2,187",6.2,Caldwell County,NC,93.8
1903,CN3702900000000,37,29,2015,"4,608","4,347",261,5.7,Camden County,NC,94.3
1904,CN3703100000000,37,31,2015,"31,300","29,472","1,828",5.8,Carteret County,NC,94.2
1905,CN3703300000000,37,33,2015,"9,613","9,014",599,6.2,Caswell County,NC,93.8
1906,CN3703500000000,37,35,2015,"75,074","70,986","4,088",5.4,Catawba County,NC,94.6
1907,CN3703700000000,37,37,2015,"33,354","31,789","1,565",4.7,Chatham County,NC,95.3
1908,CN3703900000000,37,39,2015,"11,108","10,400",708,6.4,Cherokee County,NC,93.6
1909,CN3704100000000,37,41,2015,"5,634","5,236",398,7.1,Chowan County,NC,92.9
1910,CN3704300000000,37,43,2015,"4,038","3,795",243,6,Clay County,NC,94
1911,CN3704500000000,37,45,2015,"46,037","43,129","2,908",6.3,Cleveland County,NC,93.7
1912,CN3704700000000,37,47,2015,"22,581","20,901","1,680",7.4,Columbus County,NC,92.6
1913,CN3704900000000,37,49,2015,"41,295","38,826","2,469",6,Craven County,NC,94
1914,CN3705100000000,37,51,2015,"126,103","117,001","9,102",7.2,Cumberland County,NC,92.8
1915,CN3705300000000,37,53,2015,"12,833","12,099",734,5.7,Currituck County,NC,94.3
1916,CN3705500000000,37,55,2015,"20,275","18,781","1,494",7.4,Dare County,NC,92.6
1917,CN3705700000000,37,57,2015,"78,652","74,333","4,319",5.5,Davidson County,NC,94.5
1918,CN3705900000000,37,59,2015,"19,828","18,843",985,5,Davie County,NC,95
1919,CN3706100000000,37,61,2015,"26,459","24,962","1,497",5.7,Duplin County,NC,94.3
1920,CN3706300000000,37,63,2015,"156,464","148,713","7,751",5,Durham County,NC,95
1921,CN3706500000000,37,65,2015,"22,786","20,629","2,157",9.5,Edgecombe County,NC,90.5
1922,CN3706700000000,37,67,2015,"179,552","169,780","9,772",5.4,Forsyth County,NC,94.6
1923,CN3706900000000,37,69,2015,"28,684","27,006","1,678",5.8,Franklin County,NC,94.2
1924,CN3707100000000,37,71,2015,"102,672","96,576","6,096",5.9,Gaston County,NC,94.1
1925,CN3707300000000,37,73,2015,"5,139","4,860",279,5.4,Gates County,NC,94.6
1926,CN3707500000000,37,75,2015,"3,181","2,804",377,11.9,Graham County,NC,88.1
1927,CN3707700000000,37,77,2015,"28,505","27,113","1,392",4.9,Granville County,NC,95.1
1928,CN3707900000000,37,79,2015,"9,469","8,952",517,5.5,Greene County,NC,94.5
1929,CN3708100000000,37,81,2015,"256,007","241,158","14,849",5.8,Guilford County,NC,94.2
1930,CN3708300000000,37,83,2015,"20,744","18,936","1,808",8.7,Halifax County,NC,91.3
1931,CN3708500000000,37,85,2015,"50,188","46,864","3,324",6.6,Harnett County,NC,93.4
1932,CN3708700000000,37,87,2015,"27,623","26,189","1,434",5.2,Haywood County,NC,94.8
1933,CN3708900000000,37,89,2015,"50,614","48,238","2,376",4.7,Henderson County,NC,95.3
1934,CN3709100000000,37,91,2015,"9,211","8,568",643,7,Hertford County,NC,93
1935,CN3709300000000,37,93,2015,"19,803","18,251","1,552",7.8,Hoke County,NC,92.2
1936,CN3709500000000,37,95,2015,"2,141","1,948",193,9,Hyde County,NC,91
1937,CN3709700000000,37,97,2015,"82,099","77,644","4,455",5.4,Iredell County,NC,94.6
1938,CN3709900000000,37,99,2015,"18,445","17,335","1,110",6,Jackson County,NC,94
1939,CN3710100000000,37,101,2015,"88,074","83,524","4,550",5.2,Johnston County,NC,94.8
1940,CN3710300000000,37,103,2015,"4,543","4,284",259,5.7,Jones County,NC,94.3
1941,CN3710500000000,37,105,2015,"26,059","24,201","1,858",7.1,Lee County,NC,92.9
1942,CN3710700000000,37,107,2015,"27,710","25,973","1,737",6.3,Lenoir County,NC,93.7
1943,CN3710900000000,37,109,2015,"40,572","38,396","2,176",5.4,Lincoln County,NC,94.6
1944,CN3711100000000,37,111,2015,"21,239","20,085","1,154",5.4,McDowell County,NC,94.6
1945,CN3711300000000,37,113,2015,"15,104","14,183",921,6.1,Macon County,NC,93.9
1946,CN3711500000000,37,115,2015,"9,459","8,928",531,5.6,Madison County,NC,94.4
1947,CN3711700000000,37,117,2015,"9,705","8,968",737,7.6,Martin County,NC,92.4
1948,CN3711900000000,37,119,2015,"564,683","534,833","29,850",5.3,Mecklenburg County,NC,94.7
1949,CN3712100000000,37,121,2015,"6,303","5,877",426,6.8,Mitchell County,NC,93.2
1950,CN3712300000000,37,123,2015,"11,613","10,960",653,5.6,Montgomery County,NC,94.4
1951,CN3712500000000,37,125,2015,"38,251","36,059","2,192",5.7,Moore County,NC,94.3
1952,CN3712700000000,37,127,2015,"43,809","40,658","3,151",7.2,Nash County,NC,92.8
1953,CN3712900000000,37,129,2015,"113,266","107,283","5,983",5.3,New Hanover County,NC,94.7
1954,CN3713100000000,37,131,2015,"7,856","7,271",585,7.4,Northampton County,NC,92.6
1955,CN3713300000000,37,133,2015,"63,680","59,974","3,706",5.8,Onslow County,NC,94.2
1956,CN3713500000000,37,135,2015,"73,308","69,954","3,354",4.6,Orange County,NC,95.4
1957,CN3713700000000,37,137,2015,"5,330","5,016",314,5.9,Pamlico County,NC,94.1
1958,CN3713900000000,37,139,2015,"17,430","16,181","1,249",7.2,Pasquotank County,NC,92.8
1959,CN3714100000000,37,141,2015,"25,989","24,423","1,566",6,Pender County,NC,94
1960,CN3714300000000,37,143,2015,"5,150","4,787",363,7,Perquimans County,NC,93
1961,CN3714500000000,37,145,2015,"17,864","16,665","1,199",6.7,Person County,NC,93.3
1962,CN3714700000000,37,147,2015,"87,592","82,352","5,240",6,Pitt County,NC,94
1963,CN3714900000000,37,149,2015,"8,653","8,217",436,5,Polk County,NC,95
1964,CN3715100000000,37,151,2015,"66,574","62,820","3,754",5.6,Randolph County,NC,94.4
1965,CN3715300000000,37,153,2015,"16,905","15,582","1,323",7.8,Richmond County,NC,92.2
1966,CN3715500000000,37,155,2015,"50,978","46,709","4,269",8.4,Robeson County,NC,91.6
1967,CN3715700000000,37,157,2015,"41,074","38,388","2,686",6.5,Rockingham County,NC,93.5
1968,CN3715900000000,37,159,2015,"63,026","59,235","3,791",6,Rowan County,NC,94
1969,CN3716100000000,37,161,2015,"25,016","23,097","1,919",7.7,Rutherford County,NC,92.3
1970,CN3716300000000,37,163,2015,"29,511","27,786","1,725",5.8,Sampson County,NC,94.2
1971,CN3716500000000,37,165,2015,"11,841","10,600","1,241",10.5,Scotland County,NC,89.5
1972,CN3716700000000,37,167,2015,"28,767","27,255","1,512",5.3,Stanly County,NC,94.7
1973,CN3716900000000,37,169,2015,"21,782","20,614","1,168",5.4,Stokes County,NC,94.6
1974,CN3717100000000,37,171,2015,"33,295","31,513","1,782",5.4,Surry County,NC,94.6
1975,CN3717300000000,37,173,2015,"6,767","6,254",513,7.6,Swain County,NC,92.4
1976,CN3717500000000,37,175,2015,"13,533","12,806",727,5.4,Transylvania County,NC,94.6
1977,CN3717700000000,37,177,2015,"1,545","1,400",145,9.4,Tyrrell County,NC,90.6
1978,CN3717900000000,37,179,2015,"112,222","106,848","5,374",4.8,Union County,NC,95.2
1979,CN3718100000000,37,181,2015,"18,022","16,496","1,526",8.5,Vance County,NC,91.5
1980,CN3718300000000,37,183,2015,"539,009","513,915","25,094",4.7,Wake County,NC,95.3
1981,CN3718500000000,37,185,2015,"7,202","6,612",590,8.2,Warren County,NC,91.8
1982,CN3718700000000,37,187,2015,"4,960","4,534",426,8.6,Washington County,NC,91.4
1983,CN3718900000000,37,189,2015,"27,365","26,056","1,309",4.8,Watauga County,NC,95.2
1984,CN3719100000000,37,191,2015,"53,672","50,458","3,214",6,Wayne County,NC,94
1985,CN3719300000000,37,193,2015,"29,597","27,937","1,660",5.6,Wilkes County,NC,94.4
1986,CN3719500000000,37,195,2015,"36,697","33,251","3,446",9.4,Wilson County,NC,90.6
1987,CN3719700000000,37,197,2015,"17,471","16,608",863,4.9,Yadkin County,NC,95.1
1988,CN3719900000000,37,199,2015,"7,408","6,976",432,5.8,Yancey County,NC,94.2
1989,CN3800100000000,38,1,2015,"1,100","1,068",32,2.9,Adams County,ND,97.1
1990,CN3800300000000,38,3,2015,"5,600","5,420",180,3.2,Barnes County,ND,96.8
1991,CN3800500000000,38,5,2015,"2,460","2,347",113,4.6,Benson County,ND,95.4
1992,CN3800700000000,38,7,2015,464,450,14,3,Billings County,ND,97
1993,CN3800900000000,38,9,2015,"3,216","3,075",141,4.4,Bottineau County,ND,95.6
1994,CN3801100000000,38,11,2015,"1,847","1,813",34,1.8,Bowman County,ND,98.2
1995,CN3801300000000,38,13,2015,"1,172","1,133",39,3.3,Burke County,ND,96.7
1996,CN3801500000000,38,15,2015,"48,573","47,414","1,159",2.4,Burleigh County,ND,97.6
1997,CN3801700000000,38,17,2015,"94,623","92,497","2,126",2.2,Cass County,ND,97.8
1998,CN3801900000000,38,19,2015,"2,045","1,988",57,2.8,Cavalier County,ND,97.2
1999,CN3802100000000,38,21,2015,"2,532","2,485",47,1.9,Dickey County,ND,98.1
2000,CN3802300000000,38,23,2015,"1,801","1,768",33,1.8,Divide County,ND,98.2
2001,CN3802500000000,38,25,2015,"3,987","3,908",79,2,Dunn County,ND,98
2002,CN3802700000000,38,27,2015,"1,260","1,200",60,4.8,Eddy County,ND,95.2
2003,CN3802900000000,38,29,2015,"1,539","1,463",76,4.9,Emmons County,ND,95.1
2004,CN3803100000000,38,31,2015,"1,617","1,570",47,2.9,Foster County,ND,97.1
2005,CN3803300000000,38,33,2015,970,948,22,2.3,Golden Valley County,ND,97.7
2006,CN3803500000000,38,35,2015,"37,216","36,307",909,2.4,Grand Forks County,ND,97.6
2007,CN3803700000000,38,37,2015,"1,309","1,268",41,3.1,Grant County,ND,96.9
2008,CN3803900000000,38,39,2015,"1,146","1,119",27,2.4,Griggs County,ND,97.6
2009,CN3804100000000,38,41,2015,"1,543","1,504",39,2.5,Hettinger County,ND,97.5
2010,CN3804300000000,38,43,2015,"1,332","1,283",49,3.7,Kidder County,ND,96.3
2011,CN3804500000000,38,45,2015,"2,253","2,197",56,2.5,LaMoure County,ND,97.5
2012,CN3804700000000,38,47,2015,941,914,27,2.9,Logan County,ND,97.1
2013,CN3804900000000,38,49,2015,"3,254","3,117",137,4.2,McHenry County,ND,95.8
2014,CN3805100000000,38,51,2015,"1,234","1,195",39,3.2,McIntosh County,ND,96.8
2015,CN3805300000000,38,53,2015,"9,132","8,905",227,2.5,McKenzie County,ND,97.5
2016,CN3805500000000,38,55,2015,"4,884","4,701",183,3.7,McLean County,ND,96.3
2017,CN3805700000000,38,57,2015,"4,275","4,095",180,4.2,Mercer County,ND,95.8
2018,CN3805900000000,38,59,2015,"16,137","15,639",498,3.1,Morton County,ND,96.9
2019,CN3806100000000,38,61,2015,"8,079","7,920",159,2,Mountrail County,ND,98
2020,CN3806300000000,38,63,2015,"1,505","1,449",56,3.7,Nelson County,ND,96.3
2021,CN3806500000000,38,65,2015,876,824,52,5.9,Oliver County,ND,94.1
2022,CN3806700000000,38,67,2015,"3,580","3,389",191,5.3,Pembina County,ND,94.7
2023,CN3806900000000,38,69,2015,"1,824","1,747",77,4.2,Pierce County,ND,95.8
2024,CN3807100000000,38,71,2015,"5,645","5,453",192,3.4,Ramsey County,ND,96.6
2025,CN3807300000000,38,73,2015,"2,754","2,686",68,2.5,Ransom County,ND,97.5
2026,CN3807500000000,38,75,2015,"1,327","1,283",44,3.3,Renville County,ND,96.7
2027,CN3807700000000,38,77,2015,"8,531","8,298",233,2.7,Richland County,ND,97.3
2028,CN3807900000000,38,79,2015,"4,850","4,349",501,10.3,Rolette County,ND,89.7
2029,CN3808100000000,38,81,2015,"2,238","2,197",41,1.8,Sargent County,ND,98.2
2030,CN3808300000000,38,83,2015,720,684,36,5,Sheridan County,ND,95
2031,CN3808500000000,38,85,2015,"1,283","1,227",56,4.4,Sioux County,ND,95.6
2032,CN3808700000000,38,87,2015,461,449,12,2.6,Slope County,ND,97.4
2033,CN3808900000000,38,89,2015,"20,128","19,583",545,2.7,Stark County,ND,97.3
2034,CN3809100000000,38,91,2015,"1,055","1,031",24,2.3,Steele County,ND,97.7
2035,CN3809300000000,38,93,2015,"10,624","10,350",274,2.6,Stutsman County,ND,97.4
2036,CN3809500000000,38,95,2015,"1,232","1,199",33,2.7,Towner County,ND,97.3
2037,CN3809700000000,38,97,2015,"4,415","4,290",125,2.8,Traill County,ND,97.2
2038,CN3809900000000,38,99,2015,"5,534","5,302",232,4.2,Walsh County,ND,95.8
2039,CN3810100000000,38,101,2015,"34,012","32,926","1,086",3.2,Ward County,ND,96.8
2040,CN3810300000000,38,103,2015,"2,155","2,069",86,4,Wells County,ND,96
2041,CN3810500000000,38,105,2015,"28,478","27,801",677,2.4,Williams County,ND,97.6
2042,CN3900100000000,39,1,2015,"10,722","9,870",852,7.9,Adams County,OH,92.1
2043,CN3900300000000,39,3,2015,"47,999","45,647","2,352",4.9,Allen County,OH,95.1
2044,CN3900500000000,39,5,2015,"26,064","24,739","1,325",5.1,Ashland County,OH,94.9
2045,CN3900700000000,39,7,2015,"44,504","41,816","2,688",6,Ashtabula County,OH,94
2046,CN3900900000000,39,9,2015,"28,006","26,244","1,762",6.3,Athens County,OH,93.7
2047,CN3901100000000,39,11,2015,"24,530","23,619",911,3.7,Auglaize County,OH,96.3
2048,CN3901300000000,39,13,2015,"31,259","29,255","2,004",6.4,Belmont County,OH,93.6
2049,CN3901500000000,39,15,2015,"19,554","18,323","1,231",6.3,Brown County,OH,93.7
2050,CN3901700000000,39,17,2015,"188,071","179,345","8,726",4.6,Butler County,OH,95.4
2051,CN3901900000000,39,19,2015,"13,394","12,587",807,6,Carroll County,OH,94
2052,CN3902100000000,39,21,2015,"19,939","19,057",882,4.4,Champaign County,OH,95.6
2053,CN3902300000000,39,23,2015,"64,293","61,045","3,248",5.1,Clark County,OH,94.9
2054,CN3902500000000,39,25,2015,"103,007","98,315","4,692",4.6,Clermont County,OH,95.4
2055,CN3902700000000,39,27,2015,"16,744","15,693","1,051",6.3,Clinton County,OH,93.7
2056,CN3902900000000,39,29,2015,"49,555","46,616","2,939",5.9,Columbiana County,OH,94.1
2057,CN3903100000000,39,31,2015,"15,907","14,883","1,024",6.4,Coshocton County,OH,93.6
2058,CN3903300000000,39,33,2015,"19,142","18,018","1,124",5.9,Crawford County,OH,94.1
2059,CN3903500000000,39,35,2015,"609,062","577,370","31,692",5.2,Cuyahoga County,OH,94.8
